atlas_id,timestamp,provider,lat,lon,width,height
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.2321,116.3573,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.2321,116.4245,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,115.8875,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.4915,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.5587,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,115.9546,0.0672,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.0217,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.0889,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.1559,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.2231,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.2902,0.0672,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.3573,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1984,116.4245,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,115.8875,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.4915,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.5587,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,115.9546,0.0672,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.0217,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.0889,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.1559,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.2231,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.2902,0.0672,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.3573,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.1647,116.4245,0.0671,0.0353
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,115.8875,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.4915,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.5587,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,115.9546,0.0672,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.0217,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.0889,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.1559,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.2231,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.2902,0.0672,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.3573,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.131,116.4245,0.0671,0.0354
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.0973,115.8875,0.0671,0.0355
109,1407046320,http://tile.stamen.com/boner/{Z}/{X}/{Y}.jpg,41.0973,116.4915,0.0671,0.0355
